date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2021-01-20,505.87,514.381,504.1381,510.425,802747,0.016536426758228,4.3704761023732805,5.895501810613759,,0.009737249560297461,0.2828693957658156,501.9823321433613,487.2106638967445,14.771668246616798,,0.0,0.0,0.0,0.0
2021-01-21,512.1444,514.6185,506.7112,507.1337,1052648,-0.006469035109161,1.966334006476791,2.9582914676547154,,0.011426960341969064,0.2802879440936417,503.69945476224086,489.0218489970404,14.67760576520044,,0.0,0.0,0.0,0.0
2021-01-22,506.4143,511.7584,504.7319,509.9276,1461982,0.0054940779435695,5.172400834763019,1.0979798852285048,,0.008702542426059008,0.1483516948508334,505.7755031748273,490.92237181549126,14.853131359336032,2.0,0.0,0.0,0.0434782608695652,0.0
2021-01-25,510.8677,516.5978,510.2839,513.4606,1033975,0.0069045432332156,3.736190427145876,0.3759980040730439,,0.008263485363151886,0.1489682313227402,508.3372021165516,492.9713016504466,15.36590046610496,1.0,0.4215,0.0,0.0144927536231884,0.0061086956521739
2021-01-26,515.5983,515.5983,501.951,502.4953,601465,-0.0215870114342293,0.0452976424134674,-0.3561739346550324,,0.014654384743613507,0.206147424366782,506.3899014110344,493.83711968222417,12.552781728810205,1.0,0.46945,0.0,0.0188679245283018,0.0088575471698112
2021-01-27,496.6959,496.6959,474.221,477.4868,1656773,-0.0510497710960326,-0.965335622408968,-0.5685324908451603,,0.023988612947557008,0.371516900738677,496.7555342740229,492.35072698384016,4.40480729018276,5.0,0.1141666,0.0273103429778,0.0531914893617021,0.0060726914893616
2021-01-28,487.0073,498.1309,484.5925,491.3419,1079322,0.0286037039190743,-0.7969649499894451,-0.2239395813771841,,0.03069185518905828,0.4208472041310651,494.9509895160153,492.2590154398547,2.691974076160591,2.0,0.41355,0.3420472049999999,0.04,0.0165419999999999
2021-01-29,488.9272,508.3639,485.5525,503.1905,1734557,0.0238286065560261,-0.4884533076556879,0.776927469213724,,0.033430329252926924,0.437084918916833,497.6974930106769,493.2527867635043,4.444706247172633,2.0,0.125,0.03125,0.0408163265306122,0.0051020408163265
2021-02-01,509.6703,521.1451,506.7013,506.83,1363702,0.0072068156090038,-0.4806004701257937,0.5684307703097031,,0.03345221568339884,0.4389618184943379,500.7416620071179,494.48707887591297,6.254583131204981,10.0,0.2818499,0.0820882144629888,0.1492537313432835,0.0420671492537313
2021-02-02,512.6392,520.2892,510.1354,513.1637,992724,0.0124192559382458,1.883007415172408,0.7359725960222581,,0.032054474180371606,0.4445894035402767,504.8823413380786,496.1849535235572,8.697387814521392,9.0,0.2355111111111111,0.0541871079861111,0.18,0.0423919999999999
2021-02-03,513.4309,514.1963,494.1327,494.8255,1116574,-0.0363897224174445,5.035751944701537,-0.5425881675591037,1.0059693151651228,0.025796858915332746,0.4932693494738251,501.5300608920524,496.06136683959744,5.468694052454964,3.0,0.2563333333333333,0.0789329233333333,0.0697674418604651,0.0178837209302325
2021-02-04,495.0432,497.8439,482.6132,484.929,2047017,-0.0202026866959436,-0.48425439204584,-0.6764039009757741,0.3560375526608583,0.02485869592224233,0.4914138196089213,495.9963739280349,495.0493334905431,0.9470404374918076,2.0,0.2787,0.15534738,0.048780487804878,0.0135951219512194
2021-02-05,487.8979,489.2538,482.0194,487.8979,1057222,0.0061036741832526,-0.7889115912607785,-0.6713944959639712,0.2106127435470752,0.021126349643000284,0.3720250851909284,493.29688261869,494.399203173221,-1.1023205545309906,2.0,0.30647,0.0324768098,0.0454545454545454,0.0139304545454545
2021-02-08,500.2686,500.2686,488.1355,490.6294,876594,0.0055828939974855,-0.8055001493359427,-0.6821586386331782,-0.104265455656178,0.020880291355818693,0.3288273005377555,492.40772174579337,494.05649379383726,-1.6487720480438952,2.0,0.27985,0.0207876049999999,0.0289855072463768,0.0081115942028985
2021-02-09,488.6501,494.8156,483.2482,484.2362,1035082,-0.0131162524451064,-0.9462984549628098,-0.6065257917621093,-0.4237512126283189,0.01802434052532801,0.2875279335186715,489.6838811638623,493.1637398125793,-3.479858648717027,4.0,0.22385,0.0301568833333333,0.1290322580645161,0.0288838709677419
